Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	E246_2YR	E246_8yr	E246_D15	E246_D170	E246_D30	E246_D365	E264_2yr	E264_8yr	E264_d15	E264_d170	E264_d30	E264_d365	E607_8yr	E607_d20	E607_d40	E607_d90	E752_2yr	E752_8yr	E752_d15	E752_d170	E752_d1	E752_d30	E752_d365	E929_8yr	E929_D170	E929_D30	E929_D365	H451_D1	H453_D1	H485_D1	d088_5YR	h125_D1	h18_D1	h95_D1	z049_2YR	z049_3YR	z049_4YR	z049_5YR	z049_D170	z049_D365	z175_3YR	z175_4YR	z175_5YR	z237_3YR	z237_4YR	z237_5YR	z312_2YR	z312_3YR	z312_4YR	z458_3YR	z458_4YR	z458_5YR	E253	E486	E494	E604	E612	E623	E740	E915	E974	E976	H022	H096	H108	H315	H341	H353	H354	H375	H407	H459	H464	H485	H505	H621	H784	H786	H787	H905	H910	H914	H919	H921	H953	H958	K343	K346	K353	K358	K369	K377	K386	K388	K395	K407	K413	K419	K422
14120478..14120489	5	14120478	14120489		null					Not found	0	0.0	1.472663164138794	0.9543010592460632	0.7246376872062683	0.0	0.0	0.8476307392120361	0.23474179208278656	0.694444477558136	0.745448887348175	0.8778008818626404	2.052785873413086	3.3333334922790527	0.483091801404953	1.2820513248443604	0.4761904776096344	0.5376343727111816	0.5747126340866089	0.7575757503509521	0.0	0.0	1.2195121049880981	1.4998314380645752	0.9084302186965942	0.0	1.2148337364196777	1.4124294519424438	0.0	0.5208333134651184	0.0	0.18115942180156708	0.9148486852645874	0.0	0.3968254029750824	1.1330410242080688	1.0833333730697632	0.37037038803100586	0.0	0.4166666567325592	0.0	0.3571693003177643	0.4166666567325592	0.8130080699920654	0.3787878751754761	0.0	0.32679739594459534	0.5128205418586731	0.0	0.0	2.505446672439575	1.3333333730697632	0.9259259104728699	0.0	0.0	1.0416666269302368	0.6172839403152466	0.4166666567325592	0.7575757503509521	0.0	0.0	0.7575757503509521	0.0	0.8771929740905762	1.2011054754257202	1.0416667461395264	0.0	0.0	0.5555555820465088	0.5208333134651184	0.0	0.7751937508583069	0.7478632926940918	1.7857142686843872	0.45045045018196106	0.0	0.5747126340866089	0.0	0.4761904776096344	0.0	2.0833334922790527	0.4761904776096344	0.6666666865348816	0.0	0.0	1.1111111640930176	1.232247233390808	0.9523809552192688	0.5376343727111816	0.4385964870452881	1.3157894611358643	0.4629629850387573	0.0	0.5376343727111816	1.2487186193466187	0.0	0.5376343727111816	0.6410256624221802	1.28024423122406	0.5376343727111816
14169842..14169850	5	14169842	14169850		null					Not found	0	0.7407407760620117	1.8511571884155273	1.9230769872665405	1.4492753744125366	1.4506173133850098	3.1818182468414307	2.8991596698760986	1.6666666269302368	1.5669516324996948	1.7455980777740479	2.6470589637756348	4.0257649421691895	1.9430760145187378	0.680272102355957	1.5151515007019043	1.2836970090866089	0.0	3.2020201683044434	1.1111111640930176	1.8614718914031982	1.8055557012557983	2.2474746704101562	1.0416667461395264	4.168703079223633	0.7575757503509521	2.5641026496887207	1.7543859481811523	1.8353174924850464	2.052785873413086	1.388888955116272	2.008530855178833	1.1494252681732178	0.625	0.6289308071136475	1.2622720003128052	0.9259259700775146	1.9607843160629272	0.9035409092903137	0.8333333134651184	0.0	1.629818320274353	0.5376343727111816	1.1507936716079712	0.43478259444236755	0.9090908765792847	0.0	2.1392083168029785	0.4166666567325592	1.5625	0.4166666865348816	0.0	0.6060606241226196	1.5625	0.7936508059501648	0.0	0.0	0.0	1.1494252681732178	1.9230769872665405	0.6172839403152466	5.178571701049805	0.8333333134651184	3.3533689975738525	2.3809525966644287	0.5747126340866089	2.3434343338012695	2.7678213119506836	3.897707223892212	2.3399014472961426	1.313131332397461	5.2419352531433105	0.0	0.7575757503509521	1.4492753744125366	1.9379844665527344	1.5181849002838135	0.7692307829856873	0.7575757503509521	2.724637746810913	1.4190821647644043	0.5952381491661072	1.6666667461395264	0.6410256624221802	2.467432975769043	0.0	1.424242377281189	0.8333333134651184	0.0	0.6172839403152466	2.777777910232544	1.7857142686843872	1.6163792610168457	0.6666666865348816	2.0833334922790527	2.8935186862945557	1.5625	0.0	2.696878671646118	0.0
14442227..14442241	5	14442227	14442241		null					Not found	0	0.0	0.0	0.0	0.0	0.5952381491661072	0.37037038803100586	0.45045045018196106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7462686896324158	0.4065040349960327	0.0	0.5376343727111816	0.0	0.47983983159065247	0.6172839403152466	0.0	0.6172839403152466	0.0	0.4761904776096344	0.4629629850387573	1.3163974285125732	0.13333334028720856	1.1198946237564087	0.4901960790157318	0.0	1.3154534101486206	0.4629629850387573	0.8130080699920654	0.0	0.31446540355682373	0.0	0.33670032024383545	0.0	0.0	0.6666666865348816	0.0	0.2923976480960846	0.0	0.4761904776096344	0.4901960790157318	0.0	0.4065040349960327	0.0	0.28248587250709534	0.5555555820465088	0.347222238779068	1.5277777910232544	0.0	0.0	1.0416666269302368	0.4385964870452881	0.0	0.0	0.0	0.0	0.0	0.694444477558136	1.0101009607315063	0.6289308071136475	1.563146948814392	0.4901960790157318	0.5747126340866089	0.0	0.694444477558136	0.3787878751754761	0.0	0.0	0.0	0.0	0.0	0.0	1.013888955116272	0.0	0.8050603866577148	0.0	0.0	0.0	0.3787878751754761	0.0	0.4464285671710968	0.0	0.3546099364757538	0.0	0.0	0.2109704613685608	1.388888955116272	0.0	0.9259259700775146	0.0	0.5747126340866089
14442247..14442265	5	14442247	14442265		null					Not found	0	0.4761904776096344	0.0	0.0	0.535552978515625	0.3968254327774048	0.41152262687683105	0.3003003001213074	0.20202019810676575	0.4444444477558136	0.20202019810676575	0.0	0.0	0.0	0.3044140040874481	0.0	0.6535947918891907	0.2364066243171692	0.0	0.2710026800632477	0.29629629850387573	0.4273504316806793	0.20964360237121582	0.16583746671676636	0.6172839999198914	0.0	0.41152262687683105	0.3220611810684204	0.0	0.8254378437995911	0.2923976480960846	0.350326806306839	0.5050504803657532	0.0	0.20202019810676575	0.2469135969877243	0.0	0.0	0.0	0.0	0.0	0.23043674230575562	0.38314175605773926	0.21786493062973022	0.2222222238779068	0.0	0.3472222089767456	0.0	0.0	0.32679736614227295	0.0	0.2710026800632477	0.2777777910232544	0.5682187080383301	0.6627680659294128	0.0	0.0	1.0752687454223633	0.0	0.0	0.0	0.32679736614227295	0.4444444477558136	0.0	0.0	0.0	0.4040403962135315	0.33670032024383545	0.21367521584033966	0.0	0.3003003001213074	0.0	0.6411980986595154	0.0	0.2525252401828766	0.4629629850387573	0.765507161617279	0.5847952961921692	0.0	0.647522509098053	0.6609195470809937	0.0	0.0	0.3003003001213074	0.0	0.5555555820465088	0.0	0.5050504803657532	0.33670032024383545	0.0	0.6270976662635803	0.2364066243171692	0.0	0.0	0.4870552718639374	0.0	0.0	0.0	0.2710026800632477	0.8461047410964966
14479291..14479305	5	14479291	14479305		null					Not found	0	0.18867924809455872	0.4625779688358307	0.222222238779068	0.20408162474632263	0.0	0.0	0.38132572174072266	0.0	0.4878048300743103	0.1515151560306549	0.35114043951034546	0.2777777910232544	0.0	0.12987013161182404	0.0	0.0	0.0	0.1538461595773697	0.0	0.3071363866329193	0.2857142984867096	0.4449254274368286	0.10309277474880219	0.0	0.37735849618911743	0.19607844948768616	0.45454543828964233	0.0	0.0	0.29411762952804565	0.32866379618644714	0.0	0.5948275923728943	0.4449760615825653	0.0	0.0	0.0	1.186868667602539	0.8695651888847351	0.5555555820465088	0.24585476517677307	0.2380952388048172	0.0	0.5681818127632141	0.3448275923728943	0.22727271914482117	0.14492753148078918	0.0	0.7729468941688538	0.7599067687988281	0.6203703880310059	0.15625	0.0	0.32258063554763794	0.29411762952804565	0.0	0.0	0.3571428656578064	0.0	0.8651162385940552	0.8695651888847351	0.651260495185852	0.0	0.25	0.2631579041481018	0.3448275923728943	0.7539682388305664	0.3030303120613098	0.3448275923728943	0.0	0.0	0.0	0.0	0.2857142984867096	0.6941176652908325	0.42553192377090454	0.32258063554763794	0.3125	0.634615421295166	0.3125	0.0	0.0	0.32258063554763794	1.5964913368225098	0.43478259444236755	0.0	0.5	0.2380952388048172	0.37037035822868347	0.0	0.0	0.43478259444236755	0.222222238779068	0.1388888955116272	0.5555555820465088	0.0	0.23255813121795654	0.29411762952804565	0.4000000059604645
14479686..14479698	5	14479686	14479698		null					Not found	0	0.28409090638160706	0.38684719800949097	0.7219251394271851	0.29325512051582336	0.18939395248889923	0.0	0.23310023546218872	0.0	0.6993007063865662	0.2927387058734894	0.26737967133522034	0.252525269985199	0.0	0.0	0.9090909361839294	0.27548208832740784	0.25974026322364807	0.43512046337127686	0.33670032024383545	0.6198347210884094	0.7575757503509521	0.0	0.891692042350769	0.0	0.3030303120613098	0.0	0.26737967133522034	0.0	0.37878790497779846	0.29325512051582336	0.21124710142612457	0.790513813495636	0.37878790497779846	0.8577398657798767	0.0	0.6093366146087646	0.0	0.0	0.7177033424377441	0.0	0.6481224298477173	0.4545454680919647	0.5889139771461487	0.3305785059928894	0.0	0.9676597714424133	1.0881543159484863	0.4228329658508301	0.27548208832740784	0.6421911716461182	0.502754807472229	0.22727273404598236	0.5509641766548157	0.0	0.31347963213920593	0.0	0.5347593426704407	0.0	1.0629371404647827	0.37878790497779846	0.0	0.0	1.0909091234207153	0.27548208832740784	0.22727273404598236	0.21645021438598633	0.0	0.9090909361839294	0.3496503531932831	0.3636363744735718	0.3246753513813019	0.24570025503635406	0.3496503531932831	0.3246753513813019	0.0	0.28409090638160706	0.0	0.7575758099555969	0.3246753513813019	0.0	0.31347963213920593	0.6863507032394409	0.33670032024383545	0.31347963213920593	0.0	0.0	1.575757622718811	1.5224710702896118	0.27548208832740784	1.04018235206604	0.3030303120613098	0.3246753513813019	1.010101079940796	0.0	0.0	0.31347963213920593	0.0	0.25974026322364807	0.0
14524637..14524650	5	14524637	14524650		null					Not found	0	0.1818181723356247	0.0	0.0	0.0	0.20408162474632263	0.0	0.37735849618911743	0.3125	0.3030303120613098	0.09900990128517151	0.18518517911434174	0.0	0.2631579041481018	0.3673592209815979	0.5263158082962036	0.0	0.20408162474632263	0.1515151560306549	0.0	0.0	0.4286365807056427	0.483468234539032	0.11235954612493515	0.4691762328147888	0.9130728244781494	0.0	0.827957034111023	0.0	0.3324176073074341	0.4214729368686676	0.3464912176132202	0.6770026087760925	0.0	1.25	0.0	0.0	0.4109014868736267	0.45454543828964233	0.22727271914482117	0.43417367339134216	0.28042328357696533	0.25641027092933655	0.3174603581428528	1.1197141408920288	0.647773265838623	0.18518517911434174	0.3125	0.30886197090148926	0.45454543828964233	0.0	0.5360623598098755	0.0	0.5460993051528931	0.4761904776096344	0.43015724420547485	0.6428571939468384	0.22727271914482117	0.0	0.0	0.0	0.0	0.883838415145874	0.5480480790138245	0.0	0.2380952388048172	0.40408164262771606	0.0	0.4761904776096344	0.19230769574642181	0.0	0.2631579041481018	0.20000000298023224	0.0	0.4878048300743103	0.5421245694160461	0.5555555820465088	0.6389452219009399	0.29411762952804565	0.0	0.8253205418586731	0.2631579041481018	0.21276596188545227	0.7323232293128967	0.0	0.625	0.5128205418586731	0.25641027092933655	0.0	0.5003126859664917	0.2083333432674408	0.0	4.193103313446045	0.42553192377090454	0.12048192322254181	0.45454543828964233	0.2777777910232544	0.3333333432674408	0.2380952388048172	0.0
14524656..14524664	5	14524656	14524664		null					Not found	0	0.0	0.28735631704330444	0.7246376872062683	0.3205128312110901	0.0	0.5050504803657532	0.0	0.25641027092933655	1.4854426383972168	0.16339869797229767	0.3086419701576233	0.0	0.0	0.43355855345726013	0.0	0.4444444477558136	0.0	0.2415459007024765	0.0	0.0	0.38759687542915344	0.1984127014875412	0.0	0.8547008633613586	0.0	0.3968254029750824	0.2777777910232544	0.8130080699920654	0.600649356842041	0.7246376872062683	0.1388888955116272	0.37037038803100586	0.6289308071136475	0.347222238779068	0.0	1.2195121049880981	0.6289308071136475	0.0	0.7260101437568665	0.0	0.0	0.37037038803100586	0.0	0.9264774322509766	0.3205128312110901	0.3086419701576233	0.2777777910232544	0.0	0.8333333134651184	0.0	0.0	0.0	0.0	0.0	0.3546099364757538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.3205128312110901	0.3968254029750824	0.0	0.3333333432674408	0.0	0.6289308071136475	0.0	0.0	0.4901960790157318	0.0	0.4385964870452881	0.5208333134651184	0.8552631735801697	0.0	0.0	0.3787878751754761	0.0	1.8518519401550293	0.0	0.0	0.4065040349960327	0.0	0.0	3.4482758045196533	0.0	0.0	0.9803921580314636	0.0	0.5747126340866089	0.4166666567325592	0.5208333134651184
14525293..14525306	5	14525293	14525306		null					Not found	0	0.2525252401828766	0.0	2.5675675868988037	0.0	0.0	0.0	0.0	0.37037038803100586	0.0	0.3086419701576233	0.4273504316806793	0.0	0.3086419701576233	0.6849315166473389	0.0	0.0	0.3030302822589874	0.8403361439704895	1.4583333730697632	0.7154213190078735	1.304543375968933	0.0	0.4166666567325592	0.9009009003639221	0.9259259700775146	0.45045045018196106	0.0	0.0	0.2976190745830536	0.7575757503509521	0.2666666805744171	0.0	0.4385964870452881	0.0	0.8771929740905762	1.5696649551391602	0.0	0.2525252401828766	0.0	0.36231884360313416	0.7619346380233765	0.0	0.2923976480960846	0.8136924505233765	0.7246376872062683	0.0	0.694444477558136	0.4629629850387573	0.0	0.0	0.3205128312110901	0.5952381491661072	0.0	0.0	0.4385964870452881	0.5952381491661072	0.7246376872062683	0.45045045018196106	0.3968254029750824	0.694444477558136	0.0	0.0	0.0	0.4761904776096344	0.0	0.3030302822589874	0.0	0.3333333432674408	0.0	0.4065040349960327	0.8333333134651184	0.0	0.0	0.0	1.2820513248443604	0.0	0.0	0.0	0.7575757503509521	0.0	0.0	0.0	2.941176414489746	0.7575757503509521	0.0	1.3611111640930176	0.4761904776096344	0.0	0.4761904776096344	0.8130080699920654	0.0	0.0	1.1904762983322144	0.21367521584033966	0.0	0.0	0.0	0.0	0.0
14601848..14601863	5	14601848	14601863		null					Not found	0	0.20202019810676575	0.21786493062973022	0.0	0.3003003001213074	0.47207313776016235	0.32679736614227295	0.1984127163887024	0.357408344745636	0.5847952961921692	0.4061824083328247	0.0	0.0	0.21367521584033966	0.3807823956012726	0.0	0.2415458858013153	0.2710026800632477	0.3086419999599457	0.37037038803100586	0.524260401725769	0.2777777910232544	0.0	0.349977970123291	0.33670032024383545	0.18832391500473022	0.7784119844436646	0.17094017565250397	0.0	0.7275132536888123	0.2710026800632477	0.2762473225593567	0.0	0.2222222238779068	0.2222222238779068	0.0	0.3174603283405304	0.21786493062973022	0.0	0.5167958736419678	0.2525252401828766	0.20576131343841553	0.9203142523765564	0.1610305905342102	0.3597937524318695	0.0	0.1949317753314972	0.19157087802886963	1.019296646118164	0.2364066243171692	0.42179661989212036	0.2222222238779068	0.20964360237121582	0.18518519401550293	0.3086419999599457	0.22675736248493195	0.0	0.0	0.0	0.8888888955116272	0.6535947322845459	0.20576131343841553	0.0	0.3472222089767456	0.1984127163887024	0.6494051218032837	0.7868155241012573	0.7794442176818848	0.2777777910232544	0.2710026800632477	1.139601230621338	0.20576131343841553	0.0	0.0	0.43572986125946045	0.3003003001213074	0.33670032024383545	0.0	0.38314175605773926	0.2583979368209839	0.32679736614227295	0.2923976480960846	0.0	0.2777777910232544	0.2583979368209839	0.0	0.2710026800632477	0.0	0.3003003001213074	0.3003003001213074	0.2923976480960846	0.0	0.2710026800632477	1.2051734924316406	0.4499688148498535	0.6944444179534912	0.0	0.32679736614227295	0.5935422778129578	0.2469135969877243
14602066..14602076	5	14602066	14602076		null					Not found	0	0.0	0.3921568989753723	0.0	0.5882352590560913	0.4761904776096344	0.5714285969734192	0.3636363446712494	0.35087719559669495	0.0	0.5970149040222168	0.0	1.3793103694915771	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.800000011920929	0.0	0.7692307829856873	0.8333333730697632	0.0	0.0	0.0	0.6451612710952759	0.42553192377090454	0.0	0.0	0.6451612710952759	0.0	0.9090908765792847	0.0	0.0	1.1896551847457886	0.5555555820465088	0.0	0.0	0.0	0.0	0.0	0.6896551847457886	0.35087719559669495	0.0	0.0	0.625	0.37037035822868347	0.7246376872062683	0.7692307829856873	0.4761904776096344	0.0	0.5263158082962036	2.0334620475769043	0.0	0.0	0.6896551847457886	0.0	0.0	0.5882352590560913	0.5555555820465088	0.0	0.5714285969734192	0.0	0.6060606241226196	0.0	0.8510638475418091	0.4878048300743103	0.4761904776096344	0.0	0.0	0.0	0.5	0.0	0.7921568751335144	0.0	0.5555555820465088	0.0	1.25	0.0	0.0	0.0	0.0	0.5	0.7407407164573669	0.0	0.0	0.5405405759811401	0.7692307829856873	1.1896551847457886	0.0	1.3793103694915771	1.0810811519622803	0.0	0.0	0.0	0.0	1.2903225421905518	0.0	0.45454543828964233
14602486..14602498	5	14602486	14602498		null					Not found	0	0.2551020383834839	2.156771659851074	0.5952380895614624	0.3378378450870514	0.8186070919036865	0.0	0.0	0.0	0.0	0.8928571939468384	0.2118644118309021	0.0	0.3571428656578064	0.42679399251937866	0.0	0.40322577953338623	0.3571428656578064	0.23148147761821747	0.3205128312110901	0.0	0.27173912525177	1.2753015756607056	0.7813454270362854	0.0	1.1706349849700928	0.0	0.579927921295166	0.0	0.5580357313156128	0.0	0.0	1.5467171669006348	0.0	0.2358490526676178	0.3125	1.5179909467697144	0.4166666865348816	0.0	0.5955756902694702	0.0	0.13736264407634735	0.0	0.7692307829856873	0.7567567825317383	0.8928571343421936	0.2777777910232544	0.0	0.0	0.40322577953338623	0.5	0.52489173412323	0.9868420362472534	0.36764705181121826	1.9736841917037964	1.6220507621765137	0.3787878751754761	0.5208333730697632	0.0	2.34375	0.36764705181121826	0.5	0.4166666865348816	0.4464285969734192	0.390625	0.5681818127632141	0.8064515590667725	0.0	0.46296295523643494	0.5952380895614624	0.0	0.0	0.0	0.9615384936332703	0.48076924681663513	0.6410256624221802	0.3571428656578064	0.0	0.0	0.54347825050354	0.54347825050354	0.0	0.54347825050354	0.46296295523643494	0.625	0.0	0.0	0.0	0.0	0.36764705181121826	0.48076924681663513	1.2096773386001587	0.0	0.4166666865348816	0.7906976938247681	0.5952380895614624	0.0	0.5681818127632141	0.43103447556495667	0.54347825050354
15069533..15069543	5	15069533	15069543		null					Not found	0	0.37037035822868347	0.0	0.0	0.0	0.40816324949264526	1.202475666999817	0.444444477558136	0.0	0.0	0.25641027092933655	0.3921568989753723	0.0	0.0	0.0	1.5384615659713745	0.0	0.43478259444236755	0.40816324949264526	1.0592334270477295	0.0	0.0	0.2469135820865631	0.6226053833961487	0.7407407164573669	0.0	0.0	0.3571428656578064	1.3333333730697632	0.4761904776096344	0.0	0.5128205418586731	0.0	0.0	0.7407407164573669	0.0	0.5882352590560913	0.0	0.5263158082962036	0.0	0.0	0.2150537669658661	0.0	0.0	0.7142857313156128	0.0	0.9302325248718262	0.0	0.0	0.4651162624359131	0.0	0.4761904776096344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7692307829856873	0.444444477558136	0.7407407164573669	0.0	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	1.3392857313156128	0.0	0.0	0.5882352590560913	0.0	0.7692307829856873	0.0	0.6896551847457886	0.0	3.26007342338562	0.0	1.4814814329147339	0.0	0.0	0.0	0.0	0.0	0.6451612710952759	0.0	0.800000011920929	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.5555555820465088	0.0
15069690..15069712	5	15069690	15069712		null					Not found	0	0.19342359900474548	0.6279904246330261	0.3030303120613098	0.3030303120613098	0.7915893793106079	0.5299298167228699	0.13227514922618866	0.49986669421195984	0.21645021438598633	0.2923976480960846	0.0	0.29325512051582336	0.9048821330070496	0.14903129637241364	0.0	0.3370439112186432	0.0	0.3716767132282257	0.24570025503635406	0.4435805380344391	0.4603729546070099	0.29806259274482727	0.1818181872367859	0.3246753513813019	0.0	0.5902044177055359	0.0	0.0	0.1818181872367859	0.0	0.4551900625228882	0.29325512051582336	0.29325512051582336	0.0	0.0	0.0	0.27548208832740784	0.5509641766548157	0.23310023546218872	0.3636363744735718	0.24846239387989044	0.9404388666152954	0.16339869797229767	0.5844756364822388	0.0	0.0	0.20325201749801636	0.0	0.0	0.0	0.197628453373909	0.3636363744735718	0.395256906747818	0.0	0.0	1.010101079940796	0.1818181872367859	0.3246753513813019	0.538194477558136	0.31347963213920593	0.18939395248889923	0.3246753513813019	0.5509641766548157	0.23923444747924805	1.2030202150344849	0.0	0.0	0.4228329658508301	0.0	0.27548208832740784	0.3246753513813019	0.6617903113365173	1.1857707500457764	0.26737967133522034	0.9980760216712952	0.25974026322364807	0.3496503531932831	0.0	0.0	0.3636363744735718	0.395256906747818	0.5428617596626282	0.4307287037372589	0.716088056564331	0.25974026322364807	0.395256906747818	0.0	0.24570025503635406	0.22172947227954865	0.0	1.704545497894287	0.4545454680919647	1.388888955116272	0.4695891737937927	0.9090909361839294	0.0	0.9828010201454163	0.0	0.38684719800949097
15116843..15116850	5	15116843	15116850		null					Not found	0	1.368363380432129	2.708690643310547	0.0	0.6666666865348816	1.503623127937317	2.8985507488250732	1.3157893419265747	0.8130080699920654	0.4761904776096344	1.3227514028549194	1.6666666269302368	2.126984119415283	1.954325795173645	1.645458459854126	4.407051086425781	0.38759687542915344	1.2500001192092896	2.666295051574707	1.8518519401550293	1.9230769872665405	4.0	0.9523809552192688	2.9096198081970215	1.408046007156372	0.4901960790157318	0.7246376872062683	1.8115941286087036	1.1904762983322144	2.6666667461395264	2.222222328186035	1.5649224519729614	1.90123450756073	0.8771929740905762	3.6111114025115967	1.1494252681732178	0.5494505763053894	1.0931899547576904	2.1717171669006348	0.4629629850387573	0.0	1.6787642240524292	2.90381121635437	1.9230769872665405	1.4367815256118774	2.4470901489257812	0.9259259700775146	1.4141414165496826	0.0	0.0	1.3580247163772583	0.4761904776096344	1.2195121049880981	1.7991406917572021	3.125	2.222222328186035	1.6666666269302368	0.9803921580314636	0.0	2.5641026496887207	2.0923521518707275	0.8771929740905762	1.807760238647461	2.3809525966644287	0.38759687542915344	1.9607843160629272	2.160493850708008	1.5151515007019043	1.470588207244873	1.3333333730697632	1.0101009607315063	0.0	0.4629629850387573	0.5555555820465088	1.5756303071975708	3.5714285373687744	0.4385964870452881	0.7936508059501648	1.3471177816390991	2.3098366260528564	1.3095238208770752	1.0416666269302368	0.0	2.6315789222717285	0.4273504316806793	0.5747126340866089	1.0278304815292358	1.803751826286316	2.1464648246765137	0.4901960790157318	0.5376343727111816	0.5952381491661072	2.1094400882720947	1.2820513248443604	0.28248587250709534	0.9259259700775146	1.9230769872665405	0.9259259700775146	3.0701754093170166	2.136752128601074
15250087..15250095	5	15250087	15250095		null					Not found	0	43.43943405151367	44.891963958740234	52.75443649291992	41.99857711791992	46.264183044433594	44.98746871948242	48.40959930419922	44.693077087402344	57.84734344482422	48.92730712890625	55.95497512817383	49.706764221191406	79.4270248413086	53.940650939941406	52.661067962646484	49.88584518432617	41.319149017333984	47.35449981689453	57.58266067504883	42.596492767333984	33.24515151977539	44.95265197753906	44.93177032470703	24.290124893188477	27.33333396911621	27.564102172851562	25.958669662475586	28.375484466552734	30.249433517456055	16.136363983154297	28.845117568969727	43.19728088378906	25.485008239746094	17.770946502685547	13.320707321166992	9.361804008483887	8.9537353515625	9.552971839904785	16.382978439331055	13.185306549072266	57.76918029785156	56.9505500793457	61.994300842285156	13.012639045715332	18.184955596923828	17.423898696899414	11.064425468444824	7.275361061096191	7.870798587799072	26.874174118041992	22.727685928344727	32.43051528930664	16.224748611450195	43.95833206176758	28.10565948486328	68.3985595703125	23.44444465637207	29.537309646606445	31.372549057006836	24.43042755126953	14.476190567016602	36.92460250854492	24.233896255493164	38.43239974975586	17.47321128845215	20.58189582824707	33.516082763671875	48.61111068725586	36.03353500366211	46.97196960449219	29.22751235961914	39.173789978027344	19.598154067993164	44.906742095947266	60.032466888427734	43.40277862548828	24.946582794189453	28.947368621826172	37.83783721923828	54.9436149597168	44.626075744628906	37.92878723144531	36.59552764892578	25.15949058532715	23.832529067993164	18.939393997192383	35.57840347290039	47.32341766357422	29.36842155456543	61.8177490234375	13.935574531555176	37.46476364135742	22.514619827270508	59.02757263183594	42.5	35.04025650024414	31.74113655090332	35.158905029296875	36.22090530395508
15481423..15481434	5	15481423	15481434		null					Not found	0	0.0	0.5681818127632141	0.9006211161613464	0.5208333730697632	0.0	1.3166894912719727	0.0	0.0	0.4166666865348816	0.381944477558136	0.7605819702148438	0.0	0.8806818127632141	0.7130743265151978	0.0	0.48548269271850586	0.6097560524940491	0.0	0.8713942766189575	0.43569713830947876	0.0	0.36764705181121826	0.5183413028717041	0.0	0.43103447556495667	0.0	0.30487802624702454	0.0	0.0	0.0	0.1666666716337204	0.4464285969734192	0.0	0.4950980544090271	0.3205128312110901	0.0	0.0	0.0	0.0	0.0	0.2506023943424225	0.0	0.0	0.4385964870452881	0.0	0.30487802624702454	0.2976190447807312	0.0	0.728462815284729	0.0	0.6410256624221802	0.6410256624221802	0.0	0.43103447556495667	0.2604166865348816	1.25	0.36764705181121826	0.0	0.3205128312110901	0.46296295523643494	0.9166666865348816	0.46296295523643494	0.3571428656578064	0.8845029473304749	0.36764705181121826	0.2083333432674408	0.0	1.1976649761199951	0.0	1.1385198831558228	0.0	0.0	0.3571428656578064	0.8620689511299133	0.4464285969734192	0.7575757503509521	1.1386640071868896	0.5	0.0	0.40322577953338623	0.36764705181121826	0.0	0.3571428656578064	0.6410256624221802	0.46296295523643494	0.3378378450870514	0.0	0.390625	0.6756756901741028	0.36764705181121826	0.0	0.0	0.0	0.1953125	0.5952380895614624	0.0	0.0	0.0	0.0
15481442..15481450	5	15481442	15481450		null					Not found	0	0.7514353394508362	0.7575757503509521	0.7246376872062683	0.4901960790157318	0.5952381491661072	0.0	0.3086419701576233	0.6060605645179749	0.0	0.7407407760620117	0.0	0.6172839403152466	0.7954545617103577	0.0	0.0	0.28735631704330444	0.0	0.7440476417541504	0.5208333134651184	0.5809295177459717	0.0	0.9523809552192688	0.21929824352264404	0.9523809552192688	1.1494252681732178	0.0	0.4166666567325592	0.0	0.771276593208313	0.0	0.2222222238779068	0.4385964870452881	0.0	0.32679739594459534	0.0	0.5952381491661072	0.5952381491661072	0.0	0.0	0.45045045018196106	0.20080320537090302	0.0	0.31446540355682373	0.2923976480960846	0.4166666567325592	0.4065040349960327	0.3968254029750824	1.3822435140609741	0.0	0.7954545617103577	0.5555555820465088	0.0	0.0	0.0	0.0	0.0	0.4901960790157318	0.0	0.9175465106964111	0.0	0.0	0.6172839403152466	0.4761904776096344	0.0	0.0	0.5555555820465088	0.0	0.0	0.0	0.0	0.0	0.7024548649787903	0.0	0.5747126340866089	0.0	0.0	0.6410256624221802	0.0	0.0	0.5376343727111816	0.4901960790157318	0.4385964870452881	1.0934743881225586	0.8547008633613586	0.0	0.8771929740905762	0.0	0.0	0.0	0.0	0.4761904776096344	0.0	0.5376343727111816	0.78125	0.0	0.5208333134651184	0.7575757503509521	0.5208333134651184	0.0
