Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	E246_2YR	E246_8yr	E246_D15	E246_D170	E246_D30	E246_D365	E264_2yr	E264_8yr	E264_d15	E264_d170	E264_d30	E264_d365	E607_8yr	E607_d20	E607_d40	E607_d90	E752_2yr	E752_8yr	E752_d15	E752_d170	E752_d1	E752_d30	E752_d365	E929_8yr	E929_D170	E929_D30	E929_D365	H451_D1	H453_D1	H485_D1	d088_5YR	h125_D1	h18_D1	h95_D1	z049_2YR	z049_3YR	z049_4YR	z049_5YR	z049_D170	z049_D365	z175_3YR	z175_4YR	z175_5YR	z237_3YR	z237_4YR	z237_5YR	z312_2YR	z312_3YR	z312_4YR	z458_3YR	z458_4YR	z458_5YR	E253	E486	E494	E604	E612	E623	E740	E915	E974	E976	H022	H096	H108	H315	H341	H353	H354	H375	H407	H459	H464	H485	H505	H621	H784	H786	H787	H905	H910	H914	H919	H921	H953	H958	K343	K346	K353	K358	K369	K377	K386	K388	K395	K407	K413	K419	K422
Chr26:58258-58258	26	58258	58258		null					Not found	0	94.50980377197266	94.3396224975586	94.48123931884766	94.9101791381836	95.21829223632812	94.7895736694336	94.87179565429688	95.79349517822266	94.62915802001953	94.97848510742188	95.21640014648438	94.19355010986328	93.1899642944336	95.92233276367188	95.19230651855469	96.48241424560547	97.36841583251953	94.8424072265625	95.11278533935547	94.72616577148438	96.84210205078125	96.52510070800781	95.67779541015625	95.42483520507812	95.17045593261719	94.18960571289062	94.81641387939453	93.4328384399414	93.89534759521484	94.04761505126953	96.41485595703125	93.1192626953125	96.68246459960938	94.19013977050781	97.65625	92.57950592041016	94.18604278564453	93.46405029296875	94.38943481445312	97.0954360961914	96.26055145263672	94.16342163085938	96.96202087402344	93.96134948730469	95.2153091430664	94.82758331298828	95.6043930053711	94.38775634765625	93.80165100097656	96.15384674072266	97.24137878417969	96.29629516601562	96.37681579589844	96.16725158691406	94.73684692382812	95.40635681152344	94.18282318115234	95.21739196777344	96.52777862548828	95.75163269042969	96.51162719726562	96.06299591064453	95.37036895751953	94.17721557617188	93.99478149414062	94.3248519897461	94.96643829345703	95.49071502685547	96.55171966552734	93.59756469726562	96.1832046508789	96.0	94.15042114257812	94.1888656616211	94.73684692382812	95.0	94.9806900024414	92.24598693847656	95.51451110839844	95.20548248291016	94.79905700683594	95.20294952392578	95.82172393798828	95.7186508178711	91.17646789550781	94.4649429321289	96.655517578125	93.63636016845703	95.34049987792969	95.11400604248047	95.85491943359375	94.94047546386719	95.61128234863281	94.24242401123047	96.66666412353516	93.12976837158203	94.53125	96.34831237792969	95.08197021484375
Chr26:58261-58261	26	58261	58261		null					Not found	0	93.92156982421875	94.3396224975586	92.6991195678711	94.31137084960938	93.75	95.19038391113281	90.14989471435547	90.82218170166016	92.07160949707031	90.38737487792969	90.63926696777344	89.38906860351562	94.6236572265625	95.91439819335938	96.11650848388672	92.9648208618164	95.90643310546875	91.37931060791016	89.84962463378906	94.94949340820312	94.21052551269531	92.06963348388672	94.30255126953125	85.94770812988281	90.625	91.13150024414062	90.7127456665039	88.9552230834961	92.41983032226562	88.62744903564453	95.12820434570312	93.15068817138672	90.99525451660156	90.98939514160156	92.1875	85.15901184082031	90.3100814819336	87.25489807128906	91.089111328125	90.04149627685547	89.39759063720703	88.71595001220703	92.91139221191406	96.13526153564453	92.34449768066406	94.82758331298828	92.74725341796875	90.56122589111328	90.04149627685547	88.42975616455078	89.6551742553711	90.74073791503906	95.15738677978516	89.1986083984375	95.69377899169922	89.71630859375	95.01384735107422	94.78260803222656	93.40277862548828	92.48365783691406	96.88716125488281	88.18897247314453	95.97523498535156	90.35533142089844	91.36125183105469	90.21526336669922	91.2751693725586	95.2254638671875	95.75597381591797	88.10975646972656	95.15306091308594	84.86956024169922	86.62952423095703	88.86198425292969	84.50292205810547	89.4117660522461	94.59458923339844	92.78075408935547	90.21163940429688	92.123291015625	93.14421081542969	95.57195281982422	92.2005615234375	93.5779800415039	92.64705657958984	87.40740966796875	95.3177261352539	95.45454406738281	96.415771484375	82.73616027832031	95.85491943359375	88.0952377319336	90.59561157226562	84.72012329101562	88.66666412353516	93.5114517211914	91.3838119506836	94.66292572021484	93.09210968017578
Chr26:58273-58273	26	58273	58273		null					Not found	0	92.92730712890625	94.8453598022461	91.83222961425781	91.91616821289062	95.01039123535156	93.18637084960938	93.37606811523438	93.4990463256836	90.79283905029297	94.11764526367188	92.255126953125	92.282958984375	95.34049987792969	94.5631103515625	99.03846740722656	94.47235870361328	95.32164001464844	93.10344696044922	93.23308563232422	93.93939208984375	92.10526275634766	94.39071655273438	95.08840942382812	95.09803771972656	93.73219299316406	92.94478607177734	94.80519104003906	93.4328384399414	93.02326202392578	92.1568603515625	95.3905258178711	93.60730743408203	92.89099884033203	90.8450698852539	95.703125	91.5194320678711	92.24806213378906	92.81045532226562	94.71946716308594	95.43568420410156	95.41616821289062	95.33074188232422	96.96202087402344	95.64164733886719	91.86602783203125	94.82758331298828	93.84615325927734	93.62244415283203	92.56198120117188	93.68132019042969	96.55171966552734	94.44444274902344	96.12590789794922	96.16725158691406	94.7242202758789	92.57950592041016	91.68975067138672	96.9565200805664	93.40277862548828	92.81045532226562	94.96123504638672	90.15747833251953	94.42724609375	92.40505981445312	93.73368072509766	94.12915802001953	94.29529571533203	92.30769348144531	93.89920043945312	91.15853881835938	94.40203094482422	93.73912811279297	90.25069427490234	93.94673156738281	92.10526275634766	92.35293579101562	96.13899230957031	91.71122741699219	94.4591064453125	92.46575164794922	91.48936462402344	94.83394622802734	93.03620910644531	94.80122375488281	93.38235473632812	92.61992645263672	96.655517578125	92.23744201660156	93.1899642944336	94.13681030273438	94.04145050048828	94.3452377319336	94.04388427734375	92.59819030761719	95.33332824707031	93.5114517211914	94.53125	93.25843048095703	91.80327606201172
Chr26:58283-58283	26	58283	58283		null					Not found	0	91.37255096435547	91.78082275390625	90.50772857666016	89.52095794677734	90.8523941040039	91.38276672363281	92.52136993408203	93.0902099609375	89.25831604003906	90.07193756103516	90.8675765991211	90.6451644897461	93.90680694580078	92.59259033203125	96.11650848388672	91.70854187011719	91.52046966552734	93.9828109741211	92.85713958740234	93.33333587646484	90.52632141113281	93.82239532470703	92.33792114257812	94.44444274902344	90.90909576416016	94.18960571289062	91.55844116210938	91.0447769165039	91.5451889038086	90.19607543945312	93.85403442382812	91.3241958618164	90.99525451660156	87.30158996582031	92.578125	92.22615051269531	91.86046600341797	93.11475372314453	92.40924072265625	94.19087219238281	94.81927490234375	92.99610900878906	92.91139221191406	93.71980285644531	90.43062591552734	88.96551513671875	92.52747344970703	92.85713958740234	90.90909576416016	92.28650665283203	94.48275756835938	91.640869140625	92.75362396240234	93.37979125976562	93.7799072265625	92.22615051269531	93.62881469726562	93.47826385498047	93.75	90.84967041015625	94.96123504638672	90.94487762451172	91.04938507080078	91.39240264892578	92.42819213867188	93.15068817138672	92.95301818847656	90.7161865234375	93.63394927978516	88.34355926513672	92.11195373535156	91.65217590332031	86.3509750366211	91.52542114257812	92.69005584716797	91.76470947265625	95.73643493652344	91.44384765625	90.5013198852539	92.46575164794922	88.41607666015625	93.3579330444336	93.87186431884766	93.5779800415039	87.5	94.09593963623047	94.96643829345703	92.2727279663086	92.4731216430664	88.92507934570312	90.64934539794922	90.44776153564453	91.53604888916016	90.7854995727539	96.64429473876953	91.98473358154297	90.86161804199219	91.57303619384766	90.81967163085938
Chr26:58294-58294	26	58294	58294		null					Not found	0	94.313720703125	93.65351867675781	91.61148071289062	94.01197814941406	93.95833587646484	93.58717346191406	92.94871520996094	93.48658752441406	92.07160949707031	91.65467834472656	95.21640014648438	93.56912994384766	94.6236572265625	94.17475128173828	95.19230651855469	94.7103271484375	93.56725311279297	91.97708129882812	93.60902404785156	93.9271240234375	89.47368621826172	93.24324035644531	93.32023620605469	92.45901489257812	94.58689880371094	94.49541473388672	94.60043334960938	93.7313461303711	89.53488159179688	90.98039245605469	95.13444519042969	91.3241958618164	90.52133178710938	89.08450317382812	93.359375	93.63957977294922	94.53125	93.13725280761719	90.09901428222656	96.68049621582031	94.20289611816406	93.77432250976562	94.43038177490234	93.96134948730469	91.38755798339844	94.48275756835938	94.05286407470703	94.64286041259766	92.56198120117188	92.03296661376953	94.48275756835938	92.90123748779297	93.2367172241211	94.07666015625	95.69377899169922	93.99292755126953	91.4127426147461	95.65217590332031	93.75	94.44444274902344	94.57363891601562	89.76377868652344	91.35802459716797	93.417724609375	93.99478149414062	93.7377700805664	94.94949340820312	92.57294464111328	95.2254638671875	92.98780822753906	95.16539764404297	93.03135681152344	90.50279235839844	93.93203735351562	94.15204620361328	90.29411315917969	93.0501937866211	91.95710754394531	92.34828186035156	95.20548248291016	92.41706085205078	95.57195281982422	93.5754165649414	92.04893493652344	97.05882263183594	95.55555725097656	95.65217590332031	89.54545593261719	94.96402740478516	93.15960693359375	93.26424407958984	91.01795959472656	92.45282745361328	92.29606628417969	93.33333587646484	94.27481079101562	92.42819213867188	92.6966323852539	90.16393280029297
Chr26:58300-58300	26	58300	58300		null					Not found	0	96.66666412353516	94.66436767578125	95.14348602294922	93.99398803710938	95.82463836669922	95.1515121459961	95.07494354248047	93.84615325927734	95.14066314697266	93.53448486328125	96.33866882324219	96.46302795410156	96.415771484375	95.33980560302734	98.07691955566406	95.46599578857422	95.90643310546875	96.56160736083984	98.49056243896484	95.74036407470703	96.82539367675781	96.51837158203125	97.23320007324219	95.09803771972656	95.17045593261719	95.1070327758789	95.0	95.52238464355469	96.50145721435547	95.29412078857422	95.50706481933594	95.8525390625	91.94313049316406	93.82715606689453	93.67588806152344	96.11307525634766	97.6744155883789	95.42483520507812	96.69967651367188	98.33333587646484	96.37681579589844	96.484375	96.1832046508789	95.88377380371094	95.2153091430664	97.2318344116211	95.81497955322266	97.44245147705078	95.43568420410156	96.42857360839844	94.09722137451172	94.44444274902344	95.89372253417969	97.21253967285156	96.65071868896484	97.16312408447266	93.90581512451172	96.08695220947266	94.79167175292969	94.771240234375	96.89922332763672	95.27558898925781	95.37036895751953	97.20812225341797	95.54973602294922	96.86888122558594	94.96643829345703	97.08222961425781	97.33333587646484	96.03658294677734	96.94656372070312	97.0434799194336	95.54317474365234	96.35922241210938	97.94721984863281	93.52941131591797	95.75289154052734	95.17426300048828	96.0422134399414	95.20548248291016	94.0758285522461	96.67896270751953	94.9720687866211	94.80122375488281	98.52941131591797	95.94095611572266	93.97993469238281	94.09091186523438	95.34049987792969	95.43973541259766	96.63212585449219	96.42857360839844	94.96855163574219	94.41088104248047	98.66667175292969	96.55171966552734	94.27082824707031	98.02816772460938	94.42622375488281
Chr26:58305-58305	26	58305	58305		null					Not found	0	97.84313201904297	97.60273742675781	98.45474243164062	95.80838012695312	97.9209976196289	97.19438934326172	97.43589782714844	96.74951934814453	96.93094635009766	96.70014190673828	98.39449310302734	97.74919891357422	96.0573501586914	97.28155517578125	99.03846740722656	96.23115539550781	97.07601928710938	96.56160736083984	96.99247741699219	97.97979736328125	97.89473724365234	97.68340301513672	98.03536224365234	96.72130584716797	96.5811996459961	97.24771118164062	98.26839447021484	97.91044616699219	97.38372039794922	98.4313735961914	98.46350860595703	95.89041137695312	95.7345962524414	96.47887420654297	97.265625	96.4664306640625	97.6744155883789	96.40522766113281	97.35973358154297	97.5103759765625	97.8287124633789	98.05447387695312	98.73096466064453	95.3995132446289	97.12918090820312	98.27586364746094	96.70330047607422	98.7244873046875	97.10743713378906	98.89502716064453	96.89655303955078	95.98765563964844	97.10144805908203	98.25784301757812	95.93301391601562	96.4664306640625	95.01384735107422	97.82608795166016	96.18055725097656	98.03921508789062	98.06201171875	96.83794403076172	96.60493469238281	97.2151870727539	96.85039520263672	97.45596313476562	97.64309692382812	99.46807861328125	97.61273193359375	98.17073059082031	98.21882629394531	97.90940856933594	94.9579849243164	97.57868957519531	97.07601928710938	95.8823471069336	98.06950378417969	96.79144287109375	97.09762573242188	97.94520568847656	97.8723373413086	98.52398681640625	95.81005859375	97.24771118164062	97.03703308105469	97.0479736328125	96.9899673461914	95.90908813476562	98.2078857421875	98.04560852050781	97.92208099365234	97.32142639160156	95.29780578613281	97.73413848876953	98.66667175292969	96.1832046508789	97.65625	97.47190856933594	97.03947448730469
Chr26:58307-58307	26	58307	58307		null					Not found	0	97.64705657958984	97.94520568847656	97.79249572753906	95.80838012695312	96.67359924316406	96.99398803710938	98.5042724609375	96.93486785888672	98.46546936035156	97.8479232788086	99.31034088134766	97.7272720336914	97.8494644165039	97.4609375	99.03846740722656	97.98995208740234	98.82353210449219	99.42693328857422	94.73684692382812	96.75456237792969	97.89473724365234	95.71984100341797	98.82122039794922	98.36065673828125	98.29545593261719	97.85932922363281	97.83550262451172	97.59759521484375	99.122802734375	96.45669555664062	98.20742797851562	97.24771118164062	95.2153091430664	96.63716888427734	94.140625	94.69964599609375	96.88716125488281	95.73770904541016	97.35973358154297	98.34024810791016	98.55421447753906	96.88716125488281	97.46192932128906	97.57281494140625	99.52153015136719	98.27586364746094	96.92308044433594	95.36082458496094	94.62810516357422	97.22222137451172	97.9310302734375	97.5077896118164	97.8208236694336	98.25784301757812	97.84172821044922	96.81978607177734	98.61495971679688	99.13043212890625	96.875	96.40522766113281	95.34883117675781	97.24409484863281	95.97523498535156	97.72151947021484	98.69451904296875	98.4313735961914	97.6510009765625	97.61273193359375	97.08222961425781	99.39024353027344	99.23664093017578	98.2608642578125	96.92737579345703	98.06295776367188	98.53800964355469	96.75516510009766	97.28681945800781	97.59358215332031	98.14814758300781	93.83561706542969	92.90780639648438	99.2592544555664	97.49303436279297	97.55351257324219	100.0	98.52398681640625	97.9933090209961	98.17351531982422	96.40287780761719	97.3941421508789	98.18653106689453	97.02381134033203	98.10725402832031	97.88520050048828	98.0	98.08428955078125	98.4375	97.7464828491211	95.73770904541016
Chr26:58310-58310	26	58310	58310		null					Not found	0	71.76470947265625	72.60273742675781	72.8476791381836	69.46107482910156	72.55717468261719	71.74348449707031	86.75213623046875	86.23326873779297	81.58567810058594	84.0746078491211	84.738037109375	86.81671905517578	89.96415710449219	86.21359252929688	85.57691955566406	87.43718719482422	83.04093170166016	83.38108825683594	82.33082580566406	82.22222137451172	76.06382751464844	80.69497680664062	79.56777954101562	80.71895599365234	80.3977279663086	78.28746795654297	79.4372329711914	95.8208999633789	85.75581359863281	72.94117736816406	91.0371322631836	83.10501861572266	84.83412170410156	83.80281829833984	94.53125	96.81978607177734	96.89922332763672	97.71241760253906	97.35973358154297	98.75518798828125	85.90361785888672	83.26847839355469	87.84810638427734	84.78260803222656	88.9952163696289	85.51724243164062	87.47252655029297	90.05101776123047	88.01652526855469	96.97801971435547	97.9310302734375	97.22222137451172	90.33816528320312	96.51567840576172	90.90909576416016	80.56536865234375	76.7313003540039	97.82608795166016	94.09722137451172	89.83606719970703	88.32685089111328	77.95275115966797	96.29629516601562	79.74683380126953	91.3838119506836	94.91194152832031	89.5973129272461	80.63660430908203	81.9628677368164	91.15853881835938	89.56742858886719	94.41535949707031	90.7821273803711	71.42857360839844	91.8128662109375	92.035400390625	94.59458923339844	86.89839935302734	90.76517486572266	97.26026916503906	91.72576904296875	97.78598022460938	93.31475830078125	92.96636199951172	85.29411315917969	90.03689575195312	78.26087188720703	80.8219223022461	88.17204284667969	94.13681030273438	89.89637756347656	93.45238494873047	91.22257232666016	89.42597961425781	92.66666412353516	83.20610809326172	89.32292175292969	91.01123809814453	91.80327606201172
Chr26:58521-58521	26	58521	58521		null					Not found	0	97.7528076171875	96.87010955810547	96.42184448242188	95.30026245117188	96.04316711425781	95.94320678710938	96.38783264160156	98.31460571289062	95.71788024902344	95.53072357177734	96.3680419921875	96.34146118164062	95.66666412353516	95.74861145019531	98.37398529052734	95.52941131591797	95.07772064208984	96.66666412353516	94.36202239990234	95.84245300292969	92.6966323852539	96.875	96.72489166259766	97.31343078613281	95.81151580810547	94.57363891601562	94.68864440917969	93.93939208984375	95.92391204833984	90.14778137207031	95.34049987792969	95.19230651855469	94.17989349365234	92.78846740722656	95.0	92.10526275634766	93.8144302368164	95.44072723388672	97.60273742675781	94.90196228027344	94.6924057006836	96.60377502441406	96.65178680419922	94.9191665649414	95.11278533935547	93.94904327392578	96.21928405761719	96.78218078613281	98.125	96.27791595458984	95.9595947265625	96.56160736083984	96.94117736816406	95.18900299072266	96.61399841308594	94.48529815673828	96.44969940185547	92.59259033203125	95.57823181152344	93.94904327392578	95.37366485595703	94.52554321289062	94.6875	95.8974380493164	96.86683654785156	95.06903076171875	90.243896484375	95.73170471191406	97.73371124267578	94.93671417236328	96.5	95.1171875	95.18413543701172	93.72093200683594	92.9230728149414	95.39473724365234	95.48872375488281	95.61128234863281	94.83695983886719	95.23809814453125	90.86021423339844	95.38461303710938	96.80000305175781	95.39877319335938	95.43147277832031	96.08541107177734	97.13375854492188	94.33198547363281	96.27118682861328	97.10743713378906	93.82022857666016	95.6011734008789	88.95027923583984	96.3328628540039	95.86206817626953	96.51162719726562	94.66292572021484	96.56160736083984	95.48387145996094
Chr26:58530-58530	26	58530	58530		null					Not found	0	85.68807220458984	84.65045928955078	84.25926208496094	86.32911682128906	86.71328735351562	89.30693054199219	94.67889404296875	94.39421081542969	92.57425689697266	94.68665313720703	92.95774841308594	91.74040985107422	76.54722595214844	82.76480865478516	72.79999542236328	86.69725036621094	86.04061126708984	87.32718658447266	88.25215148925781	89.1719741821289	86.88524627685547	87.65181732177734	87.31501007080078	95.33527374267578	96.13401794433594	96.13401794433594	97.33096313476562	93.84164428710938	85.82677459716797	89.42308044433594	92.93163299560547	88.9952163696289	87.36842346191406	85.80342864990234	90.2735595703125	90.06410217285156	88.33333587646484	91.49560546875	90.52287292480469	92.36640930175781	97.189697265625	95.9259262084961	97.6190414428711	85.07795715332031	83.51648712158203	87.4608154296875	95.75646209716797	97.38716888427734	97.28096771240234	91.30435180664062	91.6398696899414	91.43646240234375	93.15068817138672	92.13483428955078	77.5147933959961	87.57225036621094	90.58296203613281	81.20301055908203	80.6451644897461	85.08287048339844	95.53571319580078	96.5625	92.2251968383789	85.17745208740234	90.80962371826172	80.88235473632812	80.8450698852539	79.90315246582031	82.45613861083984	88.70967864990234	93.15895080566406	96.58384704589844	95.23809814453125	90.18035888671875	85.22427368164062	86.61616516113281	92.90123748779297	86.69725036621094	90.67796325683594	89.03394317626953	90.1075210571289	91.07142639160156	97.8448257446289	88.75	92.64069366455078	96.43917083740234	90.05101776123047	82.67973327636719	89.17378997802734	93.76947021484375	90.35874938964844	92.50585174560547	89.23445129394531	95.2317886352539	98.38710021972656	84.85803985595703	89.01602172851562	92.45282745361328	84.0
Chr26:58544-58544	26	58544	58544		null					Not found	0	90.4587173461914	90.57750701904297	88.8888931274414	93.6868667602539	89.89546966552734	90.8910903930664	90.4587173461914	89.33092498779297	87.87129211425781	87.4659423828125	88.02816772460938	89.64496612548828	87.94788360595703	91.72661590576172	87.19999694824219	89.67890167236328	87.30964660644531	91.93548583984375	85.87895965576172	90.87049102783203	81.96720886230469	88.05667877197266	90.04237365722656	92.96187591552734	88.6597900390625	88.6304931640625	89.85765075683594	88.26979064941406	88.18897247314453	83.65384674072266	86.32676696777344	90.43062591552734	82.10526275634766	82.68330383300781	90.21406555175781	86.21794891357422	86.66666412353516	88.8888931274414	88.8888931274414	91.22137451171875	91.44197082519531	90.0	88.28633117675781	86.66666412353516	89.74359130859375	88.95899200439453	85.76709747314453	88.83610534667969	84.49848175048828	89.613525390625	89.0675277709961	85.35911560058594	91.5686264038086	88.4507064819336	89.13043975830078	87.28323364257812	89.70917510986328	85.33834838867188	89.1495590209961	86.4640884399414	86.9047622680664	90.3125	88.9784927368164	87.68267059326172	88.15789031982422	92.16966247558594	87.88732147216797	90.291259765625	87.9385986328125	86.25337219238281	92.7272720336914	91.16278839111328	87.7272720336914	89.53722381591797	84.4327163696289	85.82278442382812	90.09288024902344	82.37986755371094	85.38135528564453	89.52879333496094	85.59140014648438	87.5	89.6551742553711	88.27930450439453	89.177490234375	89.28571319580078	89.03060913085938	86.60130310058594	87.7492904663086	84.6875	86.06741333007812	86.61972045898438	88.27751159667969	85.03311157226562	94.08602142333984	82.96530151367188	88.07339477539062	88.94117736816406	87.70053100585938
Chr26:58548-58548	26	58548	58548		null					Not found	0	84.03669738769531	81.00303649902344	79.62963104248047	83.37532043457031	80.66201782226562	80.99009704589844	81.46788787841797	78.11934661865234	76.98019409179688	81.85538482666016	81.69013977050781	84.07079315185547	78.82736206054688	78.45601654052734	78.4000015258789	78.66972351074219	70.3045654296875	76.49769592285156	75.0716323852539	77.07006072998047	73.22404479980469	80.40404510498047	72.09302520751953	81.34110260009766	79.38143920898438	78.86598205566406	81.9964370727539	82.69794464111328	85.82677459716797	80.76922607421875	80.55555725097656	85.09615325927734	70.52631378173828	71.45085906982422	73.86018371582031	74.03846740722656	76.66666412353516	76.90058135986328	73.52941131591797	70.22900390625	79.9765853881836	78.14814758300781	79.65367889404297	71.33332824707031	77.57353210449219	75.235107421875	77.85977935791016	74.40758514404297	77.03927612304688	78.5024185180664	74.27652740478516	75.69061279296875	82.77886199951172	78.93258666992188	77.07510375976562	82.08092498779297	79.19462585449219	60.90225601196289	76.53958892822266	69.3370132446289	86.60713958740234	89.0625	83.37801361083984	87.47390747070312	85.5579833984375	84.01305389404297	74.92958068847656	81.59806060791016	74.78070068359375	72.8494644165039	72.98387145996094	79.06977081298828	79.36508178710938	82.20000457763672	69.39314270019531	81.81818389892578	83.95061492919922	61.09839630126953	81.35592651367188	81.72323608398438	80.43010711669922	68.75	87.5	78.30423736572266	93.07359313964844	82.49258422851562	73.7244873046875	75.16339874267578	82.9059829711914	81.93146514892578	77.13004302978516	80.32786560058594	67.464111328125	62.732093811035156	87.63440704345703	70.34700775146484	87.4141845703125	87.9717025756836	70.85562133789062
Chr26:58572-58572	26	58572	58572		null					Not found	0	94.86238098144531	94.37689971923828	95.37036895751953	93.95465850830078	94.25086975097656	95.43650817871094	93.76146697998047	94.75587463378906	93.5643539428711	94.14169311523438	96.24413299560547	97.93510437011719	93.48534393310547	96.2230224609375	95.20000457763672	95.8715591430664	95.6852798461914	94.23963165283203	93.12320709228516	95.54139709472656	89.07103729248047	95.34413146972656	97.04016876220703	92.71137237548828	97.68041229248047	95.88689422607422	95.19573211669922	94.13489532470703	91.84210205078125	89.42308044433594	95.83332824707031	96.17224884033203	91.57894897460938	90.7956314086914	94.83282470703125	95.83332824707031	95.65217590332031	94.15204620361328	95.09803771972656	93.12976837158203	95.90164184570312	97.40740966796875	96.32035064697266	95.10022735595703	95.5882339477539	98.43260192871094	94.64944458007812	95.7244644165039	95.46827697753906	96.61836242675781	96.7845687866211	93.64640808105469	92.5635986328125	95.505615234375	93.87351989746094	93.9306411743164	95.07830047607422	96.60377502441406	95.5752182006836	94.47513580322266	96.72618865966797	96.55171966552734	94.10187530517578	95.19832611083984	95.84245300292969	95.75856018066406	92.67605590820312	95.3995132446289	95.38461303710938	95.69892120361328	96.78068542480469	94.4099349975586	93.87755584716797	94.19999694824219	94.19525146484375	93.18181610107422	95.06172943115234	91.05504608154297	95.11676788330078	92.67015075683594	94.19355010986328	95.52238464355469	94.82758331298828	94.5	93.5064926147461	95.25222778320312	94.8849105834961	93.442626953125	95.71427917480469	97.1962661743164	94.15730285644531	95.08197021484375	94.00479888916016	92.18543243408203	96.23655700683594	94.95268249511719	94.9656753540039	95.76470947265625	93.85026550292969
Chr26:58575-58575	26	58575	58575		null					Not found	0	96.33027648925781	96.65653991699219	97.22222137451172	97.48110961914062	96.16725158691406	97.4206314086914	95.22935485839844	97.106689453125	96.78218078613281	96.59400939941406	96.69811248779297	98.224853515625	96.07843017578125	96.40933227539062	96.80000305175781	98.1651382446289	97.9643783569336	97.69585418701172	95.41547393798828	97.66454315185547	93.98906707763672	96.56565856933594	97.2515869140625	98.250732421875	98.45361328125	97.94344329833984	97.14794921875	95.6011734008789	95.53805541992188	96.15384674072266	96.875	97.60765075683594	95.78947448730469	94.85179138183594	96.96048736572266	96.79487609863281	97.66667175292969	98.24561309814453	97.71241760253906	96.56488037109375	98.00936889648438	97.77777862548828	98.05194854736328	95.76837158203125	95.97069549560547	97.4921646118164	96.48798370361328	95.97156524658203	97.28096771240234	97.58454132080078	98.70967864990234	96.1325912475586	98.23529052734375	97.19100952148438	96.05522918701172	98.5465087890625	96.41255950927734	98.12030029296875	97.94117736816406	94.19889831542969	96.41790771484375	96.86520385742188	96.7741928100586	97.69874572753906	97.36841583251953	97.22675323486328	92.95774841308594	97.33656311035156	96.4835205078125	98.65591430664062	97.98387145996094	95.968994140625	94.54545593261719	97.19999694824219	94.98680877685547	95.70706939697266	97.53086853027344	95.412841796875	97.24576568603516	97.91122436523438	97.41935729980469	96.72618865966797	94.81641387939453	97.2568588256836	96.53679656982422	96.73590850830078	97.95396423339844	96.40522766113281	98.29059600830078	98.1308364868164	96.41255950927734	95.55035400390625	94.96402740478516	96.42384338378906	99.46236419677734	97.16088104248047	97.02517700195312	96.47058868408203	95.98930358886719
Chr26:58577-58577	26	58577	58577		null					Not found	0	95.59632873535156	95.89665222167969	96.28253173828125	96.97732543945312	94.42508697509766	97.22772216796875	95.04586791992188	96.92585754394531	95.79207611083984	97.00272369384766	96.47887420654297	96.46017456054688	96.74266815185547	96.58273315429688	97.5999984741211	97.93577575683594	96.95431518554688	97.46543884277344	95.98853302001953	97.66454315185547	95.08197021484375	95.9595947265625	98.30867004394531	97.06745147705078	98.19587707519531	96.91516876220703	95.907470703125	95.30791473388672	87.92650604248047	95.19230651855469	96.52375793457031	98.5645980834961	92.63157653808594	95.0	97.56097412109375	97.75640869140625	97.65885925292969	97.07601928710938	95.75163269042969	95.41984558105469	96.83840942382812	97.40740966796875	96.31236267089844	95.545654296875	96.33699798583984	95.61128234863281	92.0517578125	90.49880981445312	92.44712829589844	97.58454132080078	98.07073974609375	97.2375717163086	97.6424331665039	96.06741333007812	95.06903076171875	95.9537582397461	95.52572631835938	95.48872375488281	97.05882263183594	94.73684692382812	96.1309585571289	95.625	97.855224609375	96.24217224121094	97.37417602539062	96.24795532226562	92.95774841308594	97.33656311035156	96.47576904296875	95.43010711669922	97.3843002319336	96.27906799316406	95.91836547851562	97.39999389648438	95.51451110839844	96.70885467529297	95.67901611328125	93.8215103149414	94.46808624267578	97.3890380859375	95.26881408691406	96.72618865966797	96.33621215820312	91.77056884765625	95.6709976196289	96.43917083740234	97.44245147705078	97.05882263183594	97.14286041259766	97.1875	96.8609848022461	96.72130584716797	97.84689331054688	95.09933471679688	97.8494644165039	94.95268249511719	95.65217590332031	96.47058868408203	95.46666717529297
